step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,signal,desired_pos_raw,desired_pos,part_gap,part_pen,reward
89,9.84,0.016528925619834725,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.23212810283603888,0.18570248226883113,0.1186040520839855,0.1186040520839855,0.0024507586303642945,-0.007282597548786696
90,9.44,-0.040650406504065074,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.22404121131308435,0.17923296905046748,0.1398241730222542,0.1398241730222542,0.003137073105532109,-0.007802322058581646
91,9.34,-0.010593220338983014,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0072547487876336025,0.005803799030106882,0.09291704212500264,0.09291704212500264,0.0016993949162856052,-0.0018988427413108575
92,9.25,-0.009635974304068507,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06039607738125172,0.06039607738125172,0.0008905623890307811,-0.0009405623890307812
93,8.63,-0.06702702702702694,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03925745029781362,0.03925745029781362,0.00046669632888493443,-0.0005166963288849345
94,8.55,-0.009269988412514491,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.025517342693578852,0.025517342693578852,0.0002445706960875783,-0.00029457069608757833
95,8.48,-0.008187134502924008,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.016586272750826254,0.016586272750826254,0.00012816647932002514,-0.00017816647932002513
96,8.61,0.015330188679245165,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.010781077288037066,0.010781077288037066,6.716522741305121e-05,-0.00011716522741305122
97,8.28,-0.03832752613240419,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007007700237224093,0.007007700237224093,3.51977193832619e-05,-8.519771938326191e-05
98,8.35,0.008454106280193273,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004555005154195661,0.004555005154195661,1.8445250578309184e-05,-6.844525057830919e-05
