step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,signal,desired_pos_raw,desired_pos,part_gap,part_pen,reward
39,11.61,-0.0008605851979345772,1.0,0.3637101881216822,0.244065707923306,0.244065707923306,0.244065707923306,0.2637101881216822,0.244065707923306,-0.01964448019837617,0.0,0.2637101881216822,0,0,-0.00022694508444206246,1.964448019837617e-05,0.8979005735466656,1.0369714627066806,0.13411255194720126,0.0002135714733396965,0.0,0.0,0.01029977632832582,0.0,0.0,-0.060026886761639336
40,11.52,-0.007751937984496112,1.0,0.34406570792330604,0.24339827560021615,0.24339827560021615,0.24339827560021615,0.244065707923306,0.24339827560021615,-0.000667432323089856,0.0,0.244065707923306,0,0,-0.0018919822319636095,6.67432323089856e-07,0.8962011623275797,1.0369714627066806,0.13575137353506841,0.0016388215878671564,0.0,0.0,0.006694854613411783,0.0,0.0,-0.05211820850594142
41,11.75,0.019965277777777814,1.0,0.3433982756002162,0.23827697932859837,0.23827697932859837,0.23827697932859837,0.24339827560021615,0.23827697932859837,-0.005121296271617781,0.0,0.24339827560021615,0,0,0.004859514182990436,5.121296271617781e-06,0.9005516748750517,1.0369714627066806,0.1315559711504007,0.0,0.0,0.0,0.0043516554987176595,0.0,0.0,-0.047615279149770366
42,11.45,-0.025531914893617082,1.0,0.33827697932859835,0.25138757974032644,0.25138757974032644,0.25138757974032644,0.23827697932859837,0.25138757974032644,0.013110600411728068,0.0,0.23827697932859837,0,0,-0.00608366755732593,1.3110600411728068e-05,0.8950612110937595,1.0369714627066806,0.1368506817367086,0.005294710586307899,0.0,0.0,0.0028285760741664787,0.0,0.0,-0.04947444993461908
43,11.85,0.03493449781659392,1.0,0.3513875797403264,0.23484160974765722,0.23484160974765722,0.23484160974765722,0.25138757974032644,0.23484160974765722,-0.01654596999266922,0.013110600411728068,0.23827697932859837,0,0,0.008782098855557264,1.654596999266922e-05,0.9029069174754195,1.0369714627066806,0.12928470073933251,0.0,0.0,0.0,0.0018385744482082112,0.0,0.0,-0.049457528388897075
44,11.71,-0.01181434599156108,1.0,0.3348416097476572,0.2584853287797685,0.2584853287797685,0.2584853287797685,0.23484160974765722,0.2584853287797685,0.023643719032111266,0.0,0.23484160974765722,0,0,-0.0027745000307739854,2.3643719032111267e-05,0.900380454127629,1.0369714627066806,0.13172108731181925,0.0024363865724867373,0.05847013306329877,0.015113671568663594,0.006484858440367594,0.0,0.0,-0.041660027366417676
45,11.45,-0.022203245089667083,1.0,0.35848532877976846,0.2508715804678672,0.2508715804678672,0.2508715804678672,0.2584853287797685,0.2508715804678672,-0.007613748311901314,0.023643719032111266,0.23484160974765722,0,0,-0.005739213106980376,7.613748311901314e-06,0.8952061235538681,1.0369714627066806,0.1367109358851397,0.004989848573320438,0.011107714257917676,0.00278660983126927,0.005190471427183181,0.0,0.0,-0.059606144102206
46,11.51,0.005240174672489127,1.0,0.35087158046786715,0.23527830690288895,0.23527830690288895,0.23527830690288895,0.2508715804678672,0.23527830690288895,-0.015593273564978222,0.0,0.2508715804678672,0,0,0.0013146109020150355,1.559327356497822e-05,0.896369012089461,1.0369714627066806,0.13558950817240636,0.0,0.0,0.0,0.0033738064276690677,0.0,0.0,-0.05644424215639419
47,11.54,0.002606429192006895,1.0,0.33527830690288896,0.2387827806188657,0.2387827806188657,0.2387827806188657,0.23527830690288895,0.2387827806188657,0.003504473715976758,0.0,0.23527830690288895,0,0,0.0006132362473576471,3.5044737159767583e-06,0.8969155567570398,1.0369714627066806,0.13506244963006975,0.0,0.0,0.0,0.002192974177984894,0.0,0.0,-0.047541237687796604
48,11.61,0.0060658578856152764,1.0,0.3387827806188657,0.24042982459205262,0.24042982459205262,0.24042982459205262,0.2387827806188657,0.24042982459205262,0.0016470439731869069,0.003504473715976758,0.23527830690288895,0,0,0.001448422412766089,1.647043973186907e-06,0.898213192092443,1.0369714627066806,0.13381107928665054,0.0,0.0013599763801278066,0.0003269788825234632,0.0015398758245733933,0.0,0.0,-0.04764328346522343
49,11.42,-0.016365202411714,1.0,0.3404298245920526,0.24434035495055667,0.24434035495055667,0.24434035495055667,0.24042982459205262,0.24434035495055667,0.003910530358504055,0.0016470439731869069,0.2387827806188657,0,0,-0.003934682745261833,3.910530358504055e-06,0.8946754956539942,1.0369714627066806,0.137222645145189,0.003411565858538468,0.0,0.0,0.0010009192859727057,0.0,0.0,-0.05188623206508716
50,10.99,-0.03765323992994744,1.0,0.3443403549505567,0.23367922604229416,0.23367922604229416,0.23367922604229416,0.24434035495055667,0.23367922604229416,-0.010661128908262513,0.003910530358504055,0.24042982459205262,0,0,-0.00920020600952183,1.0661128908262513e-05,0.8864347585315161,1.0369714627066806,0.1451695727308029,0.007946927585613883,0.0,0.0,0.0006505975358822588,0.0,0.0,-0.06447130159652514
51,11.13,0.012738853503184764,1.0,0.33367922604229416,0.2088450904953243,0.2088450904953243,0.2088450904953243,0.23367922604229416,0.2088450904953243,-0.024834135546969865,0.0,0.23367922604229416,0,0,0.0029768054272903835,2.4834135546969865e-05,0.8890514884907046,1.0369714627066806,0.1426461378501955,0.0,0.0,0.0,0.0004228883983234682,0.0,0.0,-0.05945287866495312
52,11.24,0.009883198562443794,1.0,0.30884509049532427,0.21673083156513862,0.21673083156513862,0.21673083156513862,0.2088450904953243,0.21673083156513862,0.007885741069814323,0.0,0.2088450904953243,0,0,0.0020640574981568333,7.885741069814323e-06,0.8908795310519352,1.0369714627066806,0.14088327105301376,0.0,0.0,0.0,0.00027487745891025434,0.0,0.0,-0.043926702654821626
53,11.09,-0.013345195729537398,1.0,0.3167308315651386,0.22223979085843523,0.22223979085843523,0.22223979085843523,0.21673083156513862,0.22223979085843523,0.005508959293296617,0.007885741069814323,0.2088450904953243,0,0,-0.002892315367862177,5.508959293296617e-06,0.888297918674288,1.0369714627066806,0.1433728404100226,0.002489569357008836,0.0,0.0,0.00017867034829166533,0.0,0.0,-0.05005891647830311
54,11.27,0.016230838593327298,1.0,0.32223979085843524,0.21445989459922463,0.21445989459922463,0.21445989459922463,0.22223979085843523,0.21445989459922463,-0.007779896259210606,0.005508959293296617,0.21673083156513862,0,0,0.003607138174438078,7.779896259210605e-06,0.8914952211413573,1.0369714627066806,0.14028953235183964,0.0,0.0,0.0,0.00011613572638958247,0.0,0.0,-0.05021673937940905
55,11.25,-0.0017746228926352773,1.0,0.31445989459922463,0.22409521825768974,0.22409521825768974,0.22409521825768974,0.21445989459922463,0.22409521825768974,0.009635323658465117,0.0,0.21445989459922463,0,0,-0.00038058543850793267,9.635323658465118e-06,0.8911473411966957,1.0369714627066806,0.14062500922576782,0.00033547687392818104,0.0,0.0,7.548822215322861e-05,0.0,0.0,-0.045501956634891434
