step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,reward
70,9.01,-0.04857444561774032,1.0,0.143314927816391,1.0,0.143314927816391,0.143314927816391,0.043314927816390986,0.143314927816391,0.1,0.0,0.043314927816390986,0,0,-0.002103998605653631,0.0001,0.974727138871955,1.0,0.025272861128045054,0.0021530425577617196,-0.004664170510806885
71,9.01,0.0,-0.33565154671669006,0.10974977314472198,1.0,0.10974977314472198,0.10974977314472198,0.143314927816391,0.10974977314472198,-0.03356515467166901,0.1,0.043314927816390986,0,0,0.0,3.3565154671669015e-05,0.9746944220047761,1.0,0.025305577995223927,3.2716867178872455e-05,-0.0010406358614598811
72,8.82,-0.021087680355160877,-0.9486344456672668,0.014886328577995295,1.0,0.014886328577995295,0.014886328577995295,0.10974977314472198,0.014886328577995295,-0.09486344456672668,0.0,0.10974977314472198,0,0,-0.0023143681351273167,9.486344456672668e-05,0.9723461574227305,1.0,0.02765384257726955,0.0023482645820456227,-0.003081426723405137
73,8.91,0.010204081632653045,1.0,0.1148863285779953,1.0,0.1148863285779953,0.1148863285779953,0.014886328577995295,0.1148863285779953,0.1,0.0,0.014886328577995295,0,0,0.0001519013120203599,0.0001,0.9723966234640387,1.0,0.027603376535961344,0.0,-0.001305172019556496
74,8.89,-0.00224466891133553,-0.07507845759391785,0.10737848281860352,1.0,0.10737848281860352,0.10737848281860352,0.1148863285779953,0.10737848281860352,-0.007507845759391785,0.1,0.014886328577995295,0,0,-0.0002578817700965047,7.507845759391785e-06,0.9721385594976779,1.0,0.027861440502322088,0.00025806396636074425,-0.0009378958117494229
75,8.92,0.003374578177727712,-0.7536174654960632,0.03201673626899719,1.0,0.03201673626899719,0.03201673626899719,0.10737848281860352,0.03201673626899719,-0.07536174654960633,0.0,0.10737848281860352,0,0,0.0003623570848771695,7.536174654960633e-05,0.9724175587324622,1.0,0.02758244126753784,0.0,4.947931752700033e-05
76,9.07,0.01681614349775789,0.691199541091919,0.10113669037818909,1.0,0.10113669037818909,0.10113669037818909,0.03201673626899719,0.10113669037818909,0.0691199541091919,0.0,0.03201673626899719,0,0,0.0005383980314293263,6.911995410919191e-05,0.9728738929747764,1.0,0.027126107025223556,0.0,0.0003940487786256796
77,9.17,0.011025358324145496,0.15062843263149261,0.11619953364133835,1.0,0.11619953364133835,0.11619953364133835,0.10113669037818909,0.11619953364133835,0.015062843263149259,0.0691199541091919,0.03201673626899719,0,0,0.0011150682511376928,1.5062843263149259e-05,0.9739440595182286,1.0,0.0260559404817714,0.0,0.0012708028689427766
78,9.43,0.028353326063249706,-0.3718494772911072,0.07901458591222763,1.0,0.07901458591222763,0.07901458591222763,0.11619953364133835,0.07901458591222763,-0.037184947729110726,0.015062843263149259,0.10113669037818909,0,0,0.0032946432657304198,3.718494772911073e-05,0.9771166416961741,1.0,0.02288335830382593,0.0,0.0013209898770083952
79,9.42,-0.0010604453870625436,1.0,0.17901458591222763,1.0,0.17901458591222763,0.17901458591222763,0.07901458591222763,0.17901458591222763,0.1,0.0,0.07901458591222763,0,0,-8.379065314127882e-05,0.0001,0.9769370567904015,1.0,0.023062943209598452,0.00017958490577252295,-0.003412996172151659
80,9.61,0.02016985138004241,0.11996960639953613,0.19101154655218125,1.0,0.19101154655218125,0.19101154655218125,0.17901458591222763,0.19101154655218125,0.011996960639953619,0.1,0.07901458591222763,0,0,0.003610697592709465,1.199696063995362e-05,0.9804527607941652,1.0,0.019547239205834788,0.0,0.0006642205322826657
81,9.35,-0.027055150884495296,-0.04610097408294678,0.18640144914388657,1.0,0.18640144914388657,0.18640144914388657,0.19101154655218125,0.18640144914388657,-0.004610097408294683,0.011996960639953619,0.17901458591222763,0,0,-0.005167846212650061,4.610097408294684e-06,0.9753814117248812,1.0,0.024618588275118758,0.00507134906928397,-0.009326327163095418
82,9.21,-0.014973262032085433,-0.16701266169548035,0.16970018297433853,1.0,0.16970018297433853,0.16970018297433853,0.18640144914388657,0.16970018297433853,-0.016701266169548035,0.0,0.18640144914388657,0,0,-0.00279103774119186,1.6701266169548036e-05,0.972642795288126,1.0,0.027357204711873973,0.0027386164367552146,-0.004854492079094366
83,9.16,-0.005428881650380099,-1.0,0.06970018297433853,1.0,0.06970018297433853,0.06970018297433853,0.16970018297433853,0.06970018297433853,-0.1,0.0,0.16970018297433853,0,0,-0.0009212822094155317,0.0001,0.9716494525051821,1.0,0.028350547494817913,0.00099334278294394,-0.002236945391573338
