step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,signal,desired_pos,part_gap,part_pen,reward
96,8.61,0.015330188679245165,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
97,8.28,-0.03832752613240419,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
98,8.35,0.008454106280193273,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
99,8.82,0.05628742514970068,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
100,8.92,0.011337868480725584,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.04278508483690763,0.034228067869526105,0.034228067869526105,0.0004066814137056042,-0.0017766012809242043
101,9.12,0.02242152466367705,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.12182788897272534,0.09746231117818027,0.09746231117818027,0.002169607826200316,-0.005977998201008893
102,8.78,-0.037280701754385956,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.17643957814307187,0.14115166251445752,0.14115166251445752,0.003924100357693065,-0.009417261343406832
103,8.74,-0.00455580865603635,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.1269251881489547,0.10154015051916376,0.10154015051916376,0.002316663701475352,-0.006282305755870604
104,8.74,0.0,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0866308332651816,0.06930466661214528,0.06930466661214528,0.0012573682084598054,-0.003979929414690658
105,8.82,0.009153318077803212,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
106,8.91,0.010204081632653045,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
107,9.06,0.016835016835016876,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
108,8.88,-0.01986754966887414,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.11838736184013506,0.09470988947210805,0.09470988947210805,0.0020724069358323536,-0.00577465704860052
109,9.1,0.024774774774774643,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.04824541633153893,0.03859633306523114,0.03859633306523114,0.0004928516129363101,-0.002031222706764286
110,9.05,-0.005494505494505378,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.1649441816666783,0.13195534533334263,0.13195534533334263,0.0035231058341895698,-0.008661633838606594
111,8.75,-0.03314917127071831,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.1163750197745808,0.09310001581966465,0.09310001581966465,0.0020163323457918314,-0.005656501705837649
112,8.6,-0.017142857142857182,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
113,8.58,-0.0023255813953487877,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
114,8.72,0.016317016317016382,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
115,8.6,-0.01376146788990837,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
116,8.6,0.0,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
117,8.38,-0.025581395348837077,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
118,8.41,0.003579952267303026,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
119,8.42,0.0011890606420927215,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
120,8.34,-0.009501187648456066,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
121,8.47,0.015587529976019279,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
122,8.56,0.010625737898465154,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
123,8.55,-0.0011682242990653955,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.042254369242575446,0.03380349539406036,0.03380349539406036,0.00039864019407232583,-0.0017521874852057784
124,8.94,0.045614035087719156,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.02783463966433438,0.022267711731467507,0.022267711731467507,0.0002044200330657053,-0.001113118666710421
125,8.85,-0.010067114093959717,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.22080988525600237,0.17664790820480192,0.17664790820480192,0.005618444664910037,-0.01248042962505771
126,8.99,0.015819209039548088,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.2034942605243404,0.16279540841947232,0.16279540841947232,0.0049302614688860194,-0.011258059406061921
127,8.92,-0.007786429365962212,-0.7501339912414551,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.227435434558463,0.1819483476467704,0.1819483476467704,0.005890599482595587,-0.01295698263872417
128,9.1,0.020179372197309385,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.1639670528209968,0.13117364225679745,0.13117364225679745,0.0034897718381534147,-0.008598155417681165
129,8.94,-0.0175824175824176,-0.19698044657707214,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.2530891488359953,0.20247131906879626,0.20247131906879626,0.0069891462611973735,-0.014846946502787828
130,8.77,-0.019015659955257263,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.04331064880230927,0.03464851904184742,0.03464851904184742,0.00041470377812191433,-0.0018008372936731552
131,8.87,0.011402508551881374,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
132,8.89,0.0022547914317927117,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
133,8.7,-0.021372328458942776,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.023501039168416928,0.018800831334733543,0.018800831334733543,0.0001559286054321812,-0.0009309356637778434
134,8.66,-0.00459770114942519,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
135,8.67,0.0011547344110854256,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
136,8.62,-0.005767012687427994,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
137,8.58,-0.004640371229698278,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
138,8.38,-0.02331002331002323,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
139,8.4,0.002386634844868684,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
140,8.32,-0.009523809523809532,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
141,8.72,0.04807692307692312,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.0,0.0,0.0,0.0,-5e-05
142,8.97,0.0286697247706422,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.034488704980577656,0.027590963984462126,0.027590963984462126,0.0002880510802946025,-0.0014020276289454232
143,9.36,0.04347826086956508,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.17212221715947446,0.13769777372757958,0.13769777372757958,0.003771599585978647,-0.009131569985348434
144,10.61,0.13354700854700854,1.0,0.1,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.9999504643661932,1.0068723867791392,0.006874676973800382,0.0,0.40008739793223136,0.32006991834578513,0.32006991834578513,0.014542339654822305,-0.02693503588103164
145,10.68,0.006597549481621139,1.0,0.1,0.8,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0,0,0.0,0.0001,0.9998504693197565,1.0068723867791392,0.006973989506103034,9.931253230265231e-05,0.724180039525183,0.5793440316201464,0.4793440316201464,0.02775097385623334,-0.046790818875983055
146,10.37,-0.029026217228464466,1.0,0.2,0.8,0.2,0.2,0.1,0.2,0.1,0.1,0.0,0,0,-0.002902621722846447,0.0001,0.9968482965809787,1.0068723867791392,0.009955670976563623,0.002981681470460589,0.7280255085901117,0.5824204068720894,0.3824204068720894,0.01933339856581097,-0.03828537127420383
147,10.77,0.03857280617164902,1.0,0.30000000000000004,0.8,0.30000000000000004,0.30000000000000004,0.2,0.30000000000000004,0.10000000000000003,0.1,0.1,0,0,0.007714561234329805,0.00010000000000000003,1.004438858976632,1.0068723867791392,0.0024169178085136672,0.0,0.6159328300958568,0.4927462640766854,0.19274626407668538,0.006459814692505472,-0.009766484701843573
148,10.74,-0.0027855153203342024,1.0,0.4,0.8,0.4,0.4,0.30000000000000004,0.4,0.09999999999999998,0.10000000000000003,0.2,0,0,-0.0008356545961002609,9.999999999999998e-05,1.0034990511417288,1.0068723867791392,0.003350311004358025,0.0009333931958443579,0.665122318258519,0.5320978546068152,0.13209785460681522,0.0035291956264312386,-0.013440464823543948
149,10.68,-0.005586592178770996,-0.4320855140686035,0.35679144859313966,0.8,0.35679144859313966,0.35679144859313966,0.4,0.35679144859313966,-0.04320855140686036,0.09999999999999998,0.30000000000000004,0,0,-0.0022346368715083983,4.320855140686036e-05,1.0012132354211858,1.0068723867791392,0.005620524936686655,0.00227021393232863,0.5861251531818678,0.46890012254549424,0.11210867395235458,0.0027143462984970416,-0.013820329746119213
150,10.5,-0.016853932584269638,-1.0,0.2567914485931396,0.8,0.2567914485931396,0.2567914485931396,0.35679144859313966,0.2567914485931396,-0.10000000000000003,0.0,0.35679144859313966,0,0,-0.006013339021232682,0.00010000000000000003,0.9950924794805108,1.0068723867791392,0.011699503783504081,0.006078978846817426,0.23057248736973693,0.18445798989578954,0.0,0.0,-0.010754903219299835
151,10.91,0.03904761904761906,-1.0,0.15679144859313962,0.8,0.15679144859313962,0.15679144859313962,0.2567914485931396,0.15679144859313962,-0.1,0.0,0.2567914485931396,0,0,0.01002709465935117,0.0001,1.0049708567191225,1.0068723867791392,0.0018885512056790624,0.0,0.12229578698380239,0.09783662958704192,0.0,0.0,0.006827213850239701
152,11.98,0.09807516040329975,0.7898584604263306,0.23577729463577268,0.8,0.23577729463577268,0.23577729463577268,0.15679144859313962,0.23577729463577268,0.07898584604263306,0.0,0.15679144859313962,0,0,0.015377346470637895,7.898584604263306e-05,1.0203452633024201,1.0203452633024201,0.0,0.0,0.3638390699136264,0.29107125593090116,0.05529396129512848,0.000876045849029087,0.006957688874403195
153,11.92,-0.005008347245409057,1.0,0.33577729463577266,0.8,0.33577729463577266,0.33577729463577266,0.23577729463577268,0.33577729463577266,0.09999999999999998,0.07898584604263306,0.15679144859313962,0,0,-0.0011808545641190716,9.999999999999998e-05,1.019038349414942,1.0203452633024201,0.0012808545641190584,0.0012808545641190584,0.6058855212318321,0.48470841698546574,0.14893112234969308,0.004275818374467467,-0.015388408513694565
154,11.75,-0.014261744966442946,1.0,0.43577729463577264,0.8,0.43577729463577264,0.43577729463577264,0.33577729463577266,0.43577729463577264,0.09999999999999998,0.09999999999999998,0.23577729463577268,0,0,-0.004788770141617561,9.999999999999998e-05,1.014056505159159,1.0203452633024201,0.006163362902187752,0.0048825083380686935,0.5754155735554025,0.46033245884432206,0.024555164208549418,0.00023904026293227723,-0.012054702312924954
155,11.91,0.013617021276595757,-1.0,0.33577729463577266,0.8,0.33577729463577266,0.33577729463577266,0.43577729463577264,0.33577729463577266,-0.09999999999999998,0.09999999999999998,0.33577729463577266,0,0,0.005933988692912654,9.999999999999998e-05,1.019972499344232,1.0203452633024201,0.000365331198756787,0.0,0.5169142071895457,0.4135313657516366,0.07775407111586397,0.0015114699922060752,-0.004094808432563817
156,11.9,-0.000839630562552459,1.0,0.43577729463577264,0.8,0.43577729463577264,0.43577729463577264,0.33577729463577266,0.43577729463577264,0.09999999999999998,0.0,0.33577729463577266,0,0,-0.00028192887878737656,9.999999999999998e-05,1.0195829423911635,1.0203452633024201,0.0007471205470090612,0.0003817893482522742,0.5780730512720683,0.46245844101765465,0.026681146381882015,0.0002730044249546151,-0.007612910668720293
157,12.13,0.01932773109243701,-1.0,0.33577729463577266,0.8,0.33577729463577266,0.33577729463577266,0.43577729463577264,0.33577729463577266,-0.09999999999999998,0.09999999999999998,0.33577729463577266,0,0,0.008422586366909906,9.999999999999998e-05,1.028068509487442,1.028068509487442,0.0,0.0,0.4694113456171713,0.37552907649373707,0.03975178185796441,0.0005166697917001358,0.0001437592305689694
158,12.27,0.011541632316570386,-1.0,0.23577729463577266,0.8,0.23577729463577266,0.23577729463577266,0.33577729463577266,0.23577729463577266,-0.1,0.0,0.33577729463577266,0,0,0.0038754180749388098,0.0001,1.0319498979204362,1.0319498979204362,0.0,0.0,0.26153260835802855,0.20922608668642284,0.0,0.0,-0.0016961611520605105
159,13.54,0.10350448247758758,-0.13404162228107452,0.2223731324076652,0.8,0.2223731324076652,0.2223731324076652,0.23577729463577266,0.2223731324076652,-0.013404162228107447,0.0,0.23577729463577266,1,0,0.024404006861241334,1.3404162228107447e-05,1.057119777885901,1.057119777885901,0.0,0.0,0.30146403647165465,0.24117122917732373,0.018798096769658518,0.0001558923195207818,0.018047668566987578
160,14.01,0.03471196454948306,1.0,0.3223731324076652,0.8,0.3223731324076652,0.3223731324076652,0.2223731324076652,0.3223731324076652,0.09999999999999998,0.0,0.2223731324076652,0,0,0.007719008288892377,9.999999999999998e-05,1.0651739822359656,1.0651739822359656,0.0,0.0,0.6718680110886177,0.5374944088708942,0.21512127646322898,0.0077008009045608835,-0.011342128841458087
161,12.64,-0.09778729478943607,1.0,0.42237313240766516,0.8,0.42237313240766516,0.42237313240766516,0.3223731324076652,0.42237313240766516,0.09999999999999998,0.09999999999999998,0.2223731324076652,0,0,-0.03152399653094226,9.999999999999998e-05,1.0314889239168854,1.0651739822359656,0.031623996530942326,0.031623996530942326,0.7122001892860828,0.5697601514288663,0.1473870190212011,0.004205109271668098,-0.0840047599709576
162,13.14,0.03955696202531645,-1.0,0.3223731324076652,0.741880016030334,0.3223731324076652,0.3223731324076652,0.42237313240766516,0.3223731324076652,-0.09999999999999998,0.09999999999999998,0.3223731324076652,0,0,0.016707797959163967,9.999999999999998e-05,1.0486196835624124,1.0651739822359656,0.015541403516825614,0.0,0.33832233354135,0.25099457823107674,0.0,0.0,0.010837733135170528
163,13.0,-0.010654490106544944,-0.9310292601585388,0.22927020639181128,0.8,0.22927020639181128,0.22927020639181128,0.3223731324076652,0.22927020639181128,-0.0931029260158539,0.0,0.3223731324076652,0,0,-0.003434721349853372,9.310292601585391e-05,1.0449203375865868,1.0651739822359656,0.01901440045208699,0.003472996935261376,0.42132475904806344,0.33705980723845075,0.10778960084663947,0.0025489745032956654,-0.014855671114454771
164,12.14,-0.0661538461538461,-0.7879418134689331,0.15047602504491797,0.8,0.15047602504491797,0.15047602504491797,0.22927020639181128,0.15047602504491797,-0.07879418134689331,0.0,0.22927020639181128,0,0,-0.015167105961304427,7.879418134689332e-05,1.028989586462716,1.0651739822359656,0.033970408944173455,0.014956008492086465,0.3227638883805122,0.2582111107044098,0.1077350856594918,0.0025469121635380305,-0.03152261076179914
165,11.55,-0.04859967051070839,-1.0,0.050476025044917966,0.7301479592936813,0.050476025044917966,0.050476025044917966,0.15047602504491797,0.050476025044917966,-0.1,0.0,0.15047602504491797,0,0,-0.007313085236944117,0.0001,1.0213615989503402,1.0651739822359656,0.041131668644080494,0.007161259699907038,0.0,0.0,0.0,0.0,-0.007689375921884259
166,11.68,0.011255411255411168,-1.0,0.0,0.694341661038656,0.0,0.0,0.050476025044917966,0.0,-0.050476025044917966,0.0,0.050476025044917966,0,0,0.0005681284204189856,5.0476025044917965e-05,1.02189030922858,1.0651739822359656,0.040635308155505645,0.0,0.0,0.0,0.0,0.0,0.00031622432023931373
167,12.01,0.028253424657534252,-1.0,0.0,0.6968234680618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.02189030922858,1.0651739822359656,0.040635308155505645,0.0,0.0,0.0,0.0,0.0,-5e-05
168,12.08,0.005828476269775211,-1.0,0.0,0.6968234680618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.02189030922858,1.0651739822359656,0.040635308155505645,0.0,0.0,0.0,0.0,0.0,-5e-05
169,11.88,-0.01655629139072842,-1.0,0.0,0.6968234680618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.02189030922858,1.0651739822359656,0.040635308155505645,0.0,0.0,0.0,0.0,0.0,-5e-05
170,12.12,0.02020202020202007,-1.0,0.0,0.6968234680618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.02189030922858,1.0651739822359656,0.040635308155505645,0.0,0.0,0.0,0.0,0.0,-5e-05
171,11.91,-0.017326732673267252,-1.0,0.0,0.6968234680618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.02189030922858,1.0651739822359656,0.040635308155505645,0.0,0.13062637165508115,0.09102352131703381,0.09102352131703381,0.0019448598979337373,-0.00602468346349299
172,11.49,-0.035264483627204024,-1.0,0.0,0.6968234680618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.02189030922858,1.0651739822359656,0.040635308155505645,0.0,0.013964290090360945,0.009730645049787469,0.009730645049787469,5.435870711530524e-05,-0.0005351570564029403
173,11.06,-0.03742384682332461,-1.0,0.0,0.6968234680618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.02189030922858,1.0651739822359656,0.040635308155505645,0.0,0.0,0.0,0.0,0.0,-5e-05
174,11.07,0.0009041591320072139,-1.0,0.0,0.6968234680618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.02189030922858,1.0651739822359656,0.040635308155505645,0.0,0.0,0.0,0.0,0.0,-5e-05
175,11.12,0.004516711833784908,-1.0,0.0,0.6968234680618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.02189030922858,1.0651739822359656,0.040635308155505645,0.0,0.0,0.0,0.0,0.0,-5e-05
176,11.57,0.04046762589928067,-1.0,0.0,0.6968234680618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.02189030922858,1.0651739822359656,0.040635308155505645,0.0,0.0,0.0,0.0,0.0,-5e-05
177,12.38,0.07000864304235095,-1.0,0.0,0.6968234680618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.02189030922858,1.0651739822359656,0.040635308155505645,0.0,0.0,0.0,0.0,0.0,-5e-05
178,12.83,0.036348949919224494,-0.9426762461662292,0.0,0.6968234680618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.02189030922858,1.0651739822359656,0.040635308155505645,0.0,0.2474732673705312,0.17244518042173865,0.17244518042173865,0.005406101645629512,-0.0130906519440104
179,12.9,0.005455962587685135,1.0,0.1,0.6968234680618808,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0,0,0.0,0.0001,1.0217881201976573,1.0651739822359656,0.04073124462468999,9.593646918434201e-05,0.45396360066283464,0.31633249058773516,0.21633249058773515,0.007770291469693238,-0.01983855236679437
180,12.66,-0.018604651162790715,1.0,0.2,0.6963437810566113,0.2,0.2,0.1,0.2,0.1,0.1,0.0,0,0,-0.0018604651162790716,0.0001,1.0197849402317816,1.0651739822359656,0.04261185755673959,0.001880612932049601,0.47328996647647864,0.32957252479238797,0.12957252479238796,0.003421867457226797,-0.015829395849397805
181,12.44,-0.017377567140600365,-1.0,0.1,0.6869407199351443,0.1,0.1,0.2,0.1,-0.1,0.1,0.1,0,0,-0.003475513428120073,0.0001,1.0161386854841883,1.0651739822359656,0.04603501171596833,0.003423154159228739,0.41437500275200656,0.28465106271359075,0.18465106271359075,0.006031223295872079,-0.020553611794993924
182,13.03,0.04742765273311896,-1.0,0.0,0.6698249481650949,0.0,0.0,0.1,0.0,-0.1,0.0,0.1,0,0,0.004742765273311897,0.0001,1.020856378886023,1.0651739822359656,0.041605976196407914,0.0,0.2596336176434187,0.173909074479919,0.173909074479919,0.005479716617205543,-0.009196648448193113
183,12.72,-0.02379125095932454,-0.041665732860565186,0.0,0.691970122608263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.020856378886023,1.0651739822359656,0.041605976196407914,0.0,0.2726354428436177,0.18865558081185618,0.18865558081185618,0.006241859096478572,-0.014702662508204178
184,12.49,-0.018081761006289342,-1.0,0.0,0.691970122608263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.020856378886023,1.0651739822359656,0.041605976196407914,0.0,0.0592414370096019,0.04099330443102391,0.04099330443102391,0.0005427292071439166,-0.002420327538890135
185,12.53,0.0032025620496396435,-1.0,0.0,0.691970122608263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.020856378886023,1.0651739822359656,0.041605976196407914,0.0,0.0,0.0,0.0,0.0,-5e-05
186,12.32,-0.016759776536312776,-1.0,0.0,0.691970122608263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.020856378886023,1.0651739822359656,0.041605976196407914,0.0,0.02252837668624241,0.015588963577744292,0.015588963577744292,0.0001155447180636725,-0.0008605451388342508
187,13.1,0.06331168831168826,-1.0,0.0,0.691970122608263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.020856378886023,1.0651739822359656,0.041605976196407914,0.0,0.0,0.0,0.0,0.0,-5e-05
188,14.73,0.12442748091603059,-1.0,0.0,0.691970122608263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.020856378886023,1.0651739822359656,0.041605976196407914,0.0,0.12688200400293023,0.08779855586668975,0.08779855586668975,0.0018357870653386346,-0.005800096888829032
189,16.43,0.1154107264086897,1.0,0.1,0.691970122608263,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.020856378886023,1.0651739822359656,0.041605976196407914,0.0,0.6335397976223356,0.43839061143794167,0.43839061143794167,0.024055838587061364,-0.043650541343710415
