step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,reward
29,11.45,-0.022203245089667083,-0.19781255722045898,0.21572124509085502,0.6202634625181787,0.21572124509085502,0.21572124509085502,0.23550250081290092,0.21572124509085502,-0.019781255722045893,0.0,0.23550250081290092,0,0,-0.004789711675800396,1.9781255722045894e-05,0.9520247588974097,1.0133180587356754,0.060487720819603095,0.004540414758483768,-0.013798701722646616
30,11.74,0.02532751091703065,-0.42183759808540344,0.17353748528231466,0.5969517430291341,0.17353748528231466,0.17353748528231466,0.21572124509085502,0.17353748528231466,-0.04218375980854036,0.0,0.21572124509085502,0,0,0.00439527255300187,4.2183759808540364e-05,0.9561690072062086,1.0133180587356754,0.05639794044603539,0.0,0.004418050249179583
31,11.84,0.008517887563884127,0.3089052438735962,0.20442800966967428,0.6180102951870162,0.20442800966967428,0.20442800966967428,0.17353748528231466,0.20442800966967428,0.03089052438735962,0.0,0.17353748528231466,0,0,0.0017412948012749026,3.089052438735962e-05,0.9578044427655614,1.0133180587356754,0.05478399944769435,0.0,0.001792541333813165
32,11.56,-0.023648648648648594,-0.7594486474990845,0.1284831449197658,0.6260800004048912,0.1284831449197658,0.1284831449197658,0.20442800966967428,0.1284831449197658,-0.07594486474990847,0.03089052438735962,0.17353748528231466,0,0,-0.0030384527514809414,7.594486474990847e-05,0.954821458892197,1.0133180587356754,0.0577277779066377,0.0029437784589433566,-0.00897274183065774
33,11.95,0.03373702422145318,1.0,0.22848314491976582,0.6113611176657152,0.22848314491976582,0.22848314491976582,0.1284831449197658,0.22848314491976582,0.1,0.0,0.1284831449197658,0,0,0.007708341394351936,0.0001,0.962086066522102,1.0133180587356754,0.050558649154536804,0.0,0.007664108552796339
34,11.81,-0.011715481171548017,-1.0,0.1284831449197658,0.6472067549862912,0.1284831449197658,0.1284831449197658,0.22848314491976582,0.1284831449197658,-0.1,0.1,0.1284831449197658,0,0,-0.0015052418651687917,0.0001,0.9605416856902252,1.0133180587356754,0.05208273215943631,0.0015240830048995069,-0.00463622273913303
35,12.13,0.02709568162574092,1.0,0.22848314491976582,0.639586338404851,0.22848314491976582,0.22848314491976582,0.1284831449197658,0.22848314491976582,0.1,0.0,0.1284831449197658,0,0,0.006190906551593998,0.0001,0.9663922553366749,1.0133180587356754,0.046309056662377175,0.0,0.006146673710038401
36,12.14,0.0008244023083264457,0.02565939724445343,0.23104908464421117,0.6684547118875488,0.23104908464421117,0.23104908464421117,0.22848314491976582,0.23104908464421117,0.002565939724445354,0.1,0.1284831449197658,0,0,0.0001904773987174,2.5659397244453542e-06,0.9665738515153347,1.0133180587356754,0.04612984720578628,0.0,0.00029322773220830193
37,11.93,-0.01729818780889628,1.0,0.3310490846442112,0.6693507559630154,0.3310490846442112,0.3310490846442112,0.23104908464421117,0.3310490846442112,0.1,0.002565939724445354,0.22848314491976582,0,0,-0.0057265492401387666,0.0001,0.9609420613752501,1.0133180587356754,0.051687618619740416,0.005557771413954138,-0.016859218715126776
38,11.62,-0.025984911986588474,-1.0,0.23104908464421117,0.6415619157294306,0.23104908464421117,0.23104908464421117,0.3310490846442112,0.23104908464421117,-0.1,0.1,0.23104908464421117,0,0,-0.006003790129061657,0.0001,0.9550766727064277,1.0133180587356754,0.05747591837247615,0.005788299752735732,-0.017623790391455552
