step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,signal,desired_pos,part_gap,part_pen,reward
830,8.75,0.00806451612903229,-1.0,0.0,0.5377517346308296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9769678729688828,1.050457597052489,0.0699597244951279,0.0,0.0625055339794472,0.033612459321474,0.033612459321474,0.0003697444679162862,-0.0017073584678928987
831,8.96,0.024000000000000098,-1.0,0.0,0.5377517346308296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9769678729688828,1.050457597052489,0.0699597244951279,0.0,0.0330549030789857,0.01777533146877851,0.01777533146877851,0.00014219286752412637,-0.0008731238709512319
832,9.17,0.023437499999999896,-1.0,0.0,0.5377517346308296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9769678729688828,1.050457597052489,0.0699597244951279,0.0,0.10791533291497463,0.058031657468291066,0.058031657468291066,0.0008387812478240846,-0.0031118371058725617
833,9.29,0.013086150490730558,-1.0,0.0,0.5377517346308296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9769678729688828,1.050457597052489,0.0699597244951279,0.0,0.2292907806515807,0.12330151503024459,0.12330151503024459,0.002597788977362985,-0.007371179058785548
834,9.38,0.009687836383207927,-0.34157344698905945,0.0,0.5377517346308296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9769678729688828,1.050457597052489,0.0699597244951279,0.0,0.2672488935271286,0.14371355607238329,0.14371355607238329,0.0032688715401320593,-0.008824198746790909
835,9.37,-0.0010660980810236207,0.36592161655426025,0.036592161655426024,0.5377517346308296,0.036592161655426024,0.036592161655426024,0.0,0.036592161655426024,0.036592161655426024,0.0,0.0,0,0,-0.0,3.659216165542602e-05,0.9769321236025429,1.050457597052489,0.06999375667923527,3.403218410737152e-05,0.2973600541889589,0.15990588495003014,0.1233137232946041,0.002598174803274246,-0.008362457294103896
836,9.27,-0.01067235859124863,-1.0,0.0,0.5375390205547927,0.0,0.0,0.036592161655426024,0.036592161655426024,-0.0,0.036592161655426024,0.0,0,0,-0.0003905246708156446,0.0,0.9765506075065638,1.050457597052489,0.07035694706126464,0.0003631903820293658,0.270298737744994,0.14529611874464088,0.10870395708921485,0.0021504001467561712,-0.007629023214050538
837,9.45,0.01941747572815531,-1.0,0.0,0.5352690614776104,0.0,0.0,0.036592161655426024,0.0,-0.036592161655426024,0.0,0.036592161655426024,0,0,0.0007105274107849702,3.659216165542602e-05,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.15438345057381045,0.08263668469631857,0.08263668469631857,0.0014253140902267727,-0.004109750488711715
838,9.54,0.009523809523809509,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.1685464427329259,0.0908776812363589,0.0908776812363589,0.0016437550741472064,-0.00516581179444548
839,9.5,-0.00419287211740033,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.17061830867360825,0.09199479987421798,0.09199479987421798,0.001674156945190579,-0.005238894103866909
840,9.55,0.005263157894736917,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.1203612353794662,0.06489694949754465,0.06489694949754465,0.000991945188231894,-0.0035213866370488976
841,9.31,-0.025130890052356043,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.14392995562326277,0.07760484537914811,0.07760484537914811,0.001297132997247491,-0.0043120900830867035
842,9.43,0.012889366272824835,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.058641076526551525,0.0316183775434604,0.0316183775434604,0.0003373343927708165,-0.0015953405692177777
843,9.38,-0.005302226935312719,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.055623735004917685,0.029991472836733514,0.029991472836733514,0.0003116362294882801,-0.0015074851705895844
844,9.48,0.010660980810234503,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
845,9.45,-0.003164556962025436,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.04765672869374629,0.025695784074544918,0.025695784074544918,0.00024714058004659606,-0.0012788691911377699
846,9.3,-0.015873015873015723,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.010380416190693097,0.00559696270287561,0.00559696270287561,2.5123484267696164e-05,-0.00028896005779597395
847,9.3,0.0,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.008888498363646762,0.004792543276878007,0.004792543276878007,1.9906747841485504e-05,-0.0002530098141326088
848,9.32,0.002150537634408556,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
849,9.44,0.01287553648068661,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
850,9.51,0.007415254237288166,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.004697127256412378,0.0025326196543421224,0.0025326196543421224,7.647266227173306e-06,-0.0001544080877092683
851,9.29,-0.023133543638275567,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.04143536573036091,0.022341319684346446,0.022341319684346446,0.00020036159710627014,-0.0011039301311517049
852,9.23,-0.00645855758880503,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
853,9.36,0.014084507042253412,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
854,9.25,-0.011752136752136691,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.007603004654416096,0.004099424599055046,0.004099424599055046,1.5748369813065054e-05,-0.00022237026569403662
855,9.22,-0.003243243243243174,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
856,8.95,-0.029284164859002315,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
857,8.74,-0.023463687150837888,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
858,8.82,0.009153318077803212,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
859,9.12,0.03401360544217675,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
860,9.04,-0.008771929824561412,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
861,9.17,0.014380530973451416,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
862,9.01,-0.01744820065430754,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.06185125923776189,0.03334925928981751,0.03334925928981751,0.0003654100930936058,-0.0016895460333915008
863,8.89,-0.013318534961154187,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.05767685844953283,0.031098485805463354,0.031098485805463354,0.00032904865186448044,-0.0015671919359248566
864,8.71,-0.02024746906636667,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
865,8.65,-0.006888633754305452,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
866,8.53,-0.013872832369942311,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
867,8.51,-0.002344665885111322,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
868,8.56,0.005875440658049437,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
869,8.69,0.015186915887850351,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
870,8.75,0.006904487917146203,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
871,8.81,0.006857142857142914,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.005330782671406697,0.00287427702713399,0.00287427702713399,9.245793426965808e-06,-0.00016905991645794376
872,8.73,-0.0090805902383655,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0819748939152028,0.04419961737439164,0.04419961737439164,0.0005575438312211842,-0.002296226645874362
873,8.66,-0.008018327605956504,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.05236940073437646,0.028236785240369135,0.028236785240369135,0.0002846912547250106,-0.0014135009098531657
874,8.64,-0.002309468822170851,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.004401593045747627,0.002373272097931289,0.002373272097931289,6.937013671536783e-06,-0.0001476098304139379
875,8.67,0.003472222222222148,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
876,8.65,-0.0023068050749711156,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
877,8.69,0.0046242774566473,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
878,8.8,0.012658227848101406,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
879,8.67,-0.014772727272727361,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0545085698064823,0.029390192704171602,0.029390192704171602,0.0003023116619765875,-0.0014751881999901229
880,8.74,0.00807381776239911,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
881,8.6,-0.01601830663615567,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.02652302599008681,0.014300812655952332,0.014300812655952332,0.00010261062345666301,-0.0006989849588524513
882,8.6,0.0,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
883,8.57,-0.0034883720930231816,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
884,8.57,0.0,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
885,8.61,0.004667444574095583,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
886,8.6,-0.001161440185830405,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
887,8.54,-0.00697674418604657,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
888,8.22,-0.037470725995315986,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
889,8.0,-0.026763990267639978,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
890,7.8,-0.025000000000000022,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
891,7.75,-0.0064102564102563875,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
892,7.68,-0.009032258064516166,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
893,7.58,-0.013020833333333287,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
894,7.15,-0.056728232189973575,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
895,7.29,0.019580419580419534,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
896,7.51,0.030178326474622735,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
897,7.6,0.011984021304926746,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
898,7.5,-0.01315789473684206,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
899,7.59,0.011999999999999981,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
900,7.79,0.026350461133069852,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.09606014613379964,0.05179417137683753,0.05179417137683753,0.0007072493948962141,-0.0027360884052524863
901,7.79,0.0,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.15968528023061768,0.08609987704060752,0.08609987704060752,0.001515845878431261,-0.004855362651181985
902,7.62,-0.021822849807445435,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0822689811016653,0.04435818471733691,0.04435818471733691,0.0005605468262770393,-0.0023052878369713447
903,7.64,0.0026246719160104427,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
904,7.48,-0.020942408376963255,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.017298264600562593,0.009326961464283814,0.009326961464283814,5.4045747016322276e-05,-0.0004603899977879117
905,7.6,0.016042780748662996,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
906,7.55,-0.00657894736842103,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
907,7.58,0.003973509933774867,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
908,7.6,0.0026385224274405768,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
909,7.46,-0.018421052631578907,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
910,7.55,0.012064343163538854,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
911,7.33,-0.029139072847682086,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
912,7.44,0.015006821282401136,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
913,7.4,-0.00537634408602151,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
914,7.5,0.013513513513513466,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
915,7.44,-0.007999999999999948,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.00792555003409172,0.0042733361674224014,0.0042733361674224014,1.67610737925979e-05,-0.00023002740449488734
916,7.38,-0.008064516129032324,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
917,7.29,-0.012195121951219494,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
918,7.25,-0.005486968449931418,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
919,7.18,-0.009655172413793142,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
920,7.12,-0.008356545961002732,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
921,6.51,-0.08567415730337083,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
922,6.59,0.012288786482334882,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
923,6.77,0.027314112291350487,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
924,6.82,0.007385524372230534,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
925,6.92,0.014662756598240416,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
926,7.0,0.011560693641618507,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
927,6.59,-0.058571428571428594,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.16873549598604648,0.09097961587820129,0.09097961587820129,0.001646521472219197,-0.005172472689531755
928,6.61,0.003034901365705685,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
929,6.74,0.019667170953101346,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
930,6.79,0.007418397626112733,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
931,6.78,-0.0014727540500736062,-1.0,0.0,0.5391848072424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9772087393835214,1.050457597052489,0.06973042783878075,0.0,0.0,0.0,0.0,0.0,-5e-05
